"date","rank","code","name","sector","close","turnover","turnover_ma"
"2010-11-26","5","8316","三井住友フィナンシャルグループ","銀行","456.396636962891","9632251023.10181","15743212763.4686"
"2010-11-26","6","8604","野村ホールディングス","証券","289.020751953125","14904193234.6436","15587026289.1352"
"2010-11-26","7","8306","三菱UFJフィナンシャル・グループ","銀行","236.667556762695","8099213460.77727","14444673994.8224"
"2010-11-26","8","6301","小松製作所","機械","1474.77368164063","11592900956.6407","14151523561.5088"
"2010-11-26","9","8308","りそなホールディングス","銀行","311.070831298828","6499980555.40466","11979654332.5269"
"2010-11-26","10","8411","みずほフィナンシャルグループ","銀行","700.000244140625","7299161545.74463","11400956517.197"
"2010-11-29","1","2914","日本たばこ産業","食品","714.125244140625","196627244721.68","319387235991.454"
"2010-11-29","2","6758","ソニーグループ","電気機器","525.331909179688","27064049297.1192","20329543698.3887"
"2010-11-29","3","9984","ソフトバンクグループ","通信","329.679870605469","12950089061.2793","19905040583.9991"
"2010-11-29","4","7203","トヨタ自動車","自動車","427.218872070313","20425547883.1177","19475944433.8501"
"2010-11-29","5","6301","小松製作所","機械","1477.26037597656","7504482709.96093","14148097524.292"
"2010-11-29","6","8316","三井住友フィナンシャルグループ","銀行","462.257080078125","12013183222.7783","13774268243.7268"
"2010-11-29","7","8306","三菱UFJフィナンシャル・グループ","銀行","239.028350830078","10186575615.9851","12108739991.4112"
"2010-11-29","8","8604","野村ホールディングス","証券","293.200836181641","7619292849.51783","12108631591.7798"
"2010-11-29","9","9501","東京電力ホールディングス","電力","1947","17651307300","11731100480"
"2010-11-29","10","6702","富士通","電気機器","441.841918945313","7042518346.06934","11040459782.7026"
"2010-11-30","1","2914","日本たばこ産業","食品","703.040161132813","201069486083.984","289896755172.118"
"2010-11-30","2","6758","ソニーグループ","電気機器","525.508728027344","34740593746.7957","24350573762.4939"
"2010-11-30","3","7203","トヨタ自動車","自動車","416.862091064453","39015582120.0409","23351552323.1415"
"2010-11-30","4","9984","ソフトバンクグループ","通信","325.644409179688","16811588010.5469","20947539462.3535"
"2010-11-30","5","9501","東京電力ホールディングス","電力","1950","24389430000","14936704880"
"2010-11-30","6","8316","三井住友フィナンシャルグループ","銀行","456.219146728516","13086144382.8461","13972406012.1661"
"2010-11-30","7","6301","小松製作所","機械","1441.19909667969","10862605831.4942","12595391565.5127"
"2010-11-30","8","8306","三菱UFJフィナンシャル・グループ","銀行","233.716644287109","11225316938.4521","11925874675.9787"
"2010-11-30","9","6702","富士通","電気機器","429.835327148438","8106264434.69239","11675736958.7402"
"2010-11-30","10","7201","日産自動車","自動車","531.843994140625","12059722120.3369","11320176664.8218"
"2010-12-01","1","2914","日本たばこ産業","食品","700.084106445313","192775159550.781","227276219015.868"
"2010-12-01","2","6758","ソニーグループ","電気機器","533.291442871094","33729083887.2681","26271128942.9291"
"2010-12-01","3","7203","トヨタ自動車","自動車","428.513610839844","25907504397.7661","24291320032.193"
"2010-12-01","4","9984","ソフトバンクグループ","通信","329.904113769531","20914073349.9512","18262635276.2891"
"2010-12-01","5","9501","東京電力ホールディングス","電力","1967","14287501200","15083289920"
"2010-12-01","6","8316","三井住友フィナンシャルグループ","銀行","455.331176757813","12030851418.5303","11631135203.5089"
"2010-12-01","7","8306","三菱UFJフィナンシャル・グループ","銀行","234.306793212891","12909132772.0642","11433691466.2424"
"2010-12-01","8","6301","小松製作所","機械","1452.39050292969","9548450883.41066","11433053227.981"
"2010-12-01","9","7201","日産自動車","自動車","542.006530761719","9656605154.66309","10677415072.6416"
"2010-12-01","10","6702","富士通","電気機器","426.633666992188","5910156188.84278","10656765861.9995"
"2010-12-02","1","2914","日本たばこ産業","食品","713.386291503906","186593318405.762","198826143594.238"
"2010-12-02","2","7203","トヨタ自動車","自動車","425.924255371094","35852600120.1172","27344638431.9061"
"2010-12-02","3","6758","ソニーグループ","電気機器","537.713317871094","20733687823.7915","26308421799.9237"
"2010-12-02","4","9984","ソフトバンクグループ","通信","338.535675048828","33351451391.6504","20305874356.3184"
"2010-12-02","5","9501","東京電力ホールディングス","電力","1954","14402934000","16074815000"
"2010-12-02","6","7201","日産自動車","自動車","558.9443359375","19349199654.8828","12350942664.5166"
"2010-12-02","7","6301","小松製作所","機械","1519.53918457031","19603726974.06","11822433471.1133"
"2010-12-02","8","8316","三井住友フィナンシャルグループ","銀行","463.500061035156","11535033318.9697","11659492673.2452"
"2010-12-02","9","8306","三菱UFJフィナンシャル・グループ","銀行","236.667556762695","10526546923.2025","10589357142.0963"
"2010-12-02","10","6501","日立製作所","電気機器","306.435089111328","11199283201.7517","10428499516.5039"
"2010-12-03","1","2914","日本たばこ産業","食品","718.805541992188","270587158227.539","209530473397.949"
"2010-12-03","2","7203","トヨタ自動車","自動車","423.982421875","24627442957.0313","29165735495.6146"
"2010-12-03","3","6758","ソニーグループ","電気機器","534.175842285156","16551438473.2056","26563770645.636"
"2010-12-03","4","9984","ソフトバンクグループ","通信","337.414733886719","17146067117.1875","20234653786.1231"
"2010-12-03","5","9501","東京電力ホールディングス","電力","1959","7981749600","15742584420"
"2010-12-03","6","8316","三井住友フィナンシャルグループ","銀行","466.874298095703","13079856960.5896","12349013860.7428"
"2010-12-03","7","6301","小松製作所","機械","1518.91760253906","13810910192.8467","12266035318.3545"
"2010-12-03","8","9983","ファーストリテイリング","小売業","3710.5283203125","17725935891.7969","12153423906.167"
"2010-12-03","9","7201","日産自動車","自動車","556.911865234375","9694610367.62695","11761744311.8945"
"2010-12-03","10","8306","三菱UFJフィナンシャル・グループ","銀行","237.257736206055","11219016765.7868","11213317803.0982"
"2010-12-06","1","2914","日本たばこ産業","食品","711.415649414063","192864782556.152","208777980964.843"
"2010-12-06","2","7203","トヨタ自動車","自動車","423.982421875","16459845582.0313","28372595035.3973"
"2010-12-06","3","6758","ソニーグループ","電気機器","534.175842285156","11217959775.9094","23394552741.3941"
