"date","utc_time","open","high","low","close","raw_open","raw_close","volume"
"2010-08-06","2010-08-06 00:00","7753.45190076592","7834.30124279684","7729.19709815664","7826.21630859375","9590","9680","133251"
"2010-08-09","2010-08-09 00:00","7713.02844760167","7761.53806047967","7704.943512122","7753.453125","9540","9590","161384"
"2010-08-10","2010-08-10 00:00","7801.96216790746","7834.30190746355","7704.94294923918","7729.19775390625","9650","9560","176099"
"2010-08-11","2010-08-11 00:00","7640.2633313355","7656.43320081981","7518.98931020319","7535.1591796875","9450","9320","821875"
"2010-08-12","2010-08-12 00:00","7389.63157142978","7470.48093216752","7341.12195498713","7462.39599609375","9140","9230","884675"
"2010-08-13","2010-08-13 00:00","7470.48061995968","7518.990234375","7421.97100554435","7518.990234375","9240","9300","513397"
"2010-08-16","2010-08-16 00:00","7413.88535781844","7470.47990253461","7365.37574806172","7446.22509765625","9170","9210","326439"
"2010-08-17","2010-08-17 00:00","7365.37668934698","7446.22604927395","7357.29175335428","7438.14111328125","9110","9200","326306"
"2010-08-18","2010-08-18 00:00","7502.81928320734","7518.98915235219","7421.96993748313","7486.6494140625","9280","9260","423923"
"2010-08-19","2010-08-19 00:00","7486.6497776762","7599.8388671875","7486.6497776762","7599.8388671875","9260","9400","486486"
"2010-08-20","2010-08-20 00:00","7470.47886842016","7527.07340530213","7421.96926537847","7430.05419921875","9240","9190","611573"
"2010-08-23","2010-08-23 00:00","7413.88561369243","7438.1404194079","7365.37600226151","7373.4609375","9170","9120","370852"
"2010-08-24","2010-08-24 00:00","7316.86703759385","7357.29171735957","7268.357421875","7268.357421875","9050","8990","907107"
"2010-08-25","2010-08-25 00:00","7211.76153336864","7252.18620564089","7130.91218882415","7155.1669921875","8920","8850","935101"
"2010-08-26","2010-08-26 00:00","7219.84760583263","7227.93254156145","7155.1681200021","7203.677734375","8930","8910","877792"
"2010-08-27","2010-08-27 00:00","7138.99849559517","7316.86708778441","7138.99849559517","7284.52734375","8830","9010","541380"
"2010-08-30","2010-08-30 00:00","7421.96964651639","7527.07379183743","7389.62990949454","7397.71484375","9180","9150","652951"
"2010-08-31","2010-08-31 00:00","7292.61232017094","7300.69725622434","7130.91359910285","7138.99853515625","9020","8830","737957"
"2010-09-01","2010-09-01 00:00","7155.16872678484","7252.1879637582","7130.9139175415","7244.10302734375","8850","8960","448419"
"2010-09-02","2010-09-02 00:00","7365.37633819243","7381.54620940691","7260.27217529836","7324.95166015625","9110","9060","592903"
"2010-09-03","2010-09-03 00:00","7381.54638671875","7413.88612992453","7333.03677191008","7381.54638671875","9130","9130","376858"
"2010-09-06","2010-09-06 00:00","7462.39425695237","7551.32853303739","7438.13945438373","7527.07373046875","9230","9310","630397"
"2010-09-07","2010-09-07 00:00","7486.65085409628","7551.33034311655","7462.39604571368","7478.56591796875","9260","9250","318667"
"2010-09-08","2010-09-08 00:00","7365.37582117576","7381.54569125518","7292.61140581837","7316.8662109375","9110","9050","502948"
"2010-09-09","2010-09-09 00:00","7397.71522697842","7413.88509632701","7349.20561893266","7365.37548828125","9150","9110","347686"
"2010-09-10","2010-09-10 00:00","7421.97136507601","7535.16047086149","7405.80149282095","7478.56591796875","9180","9250","477317"
"2010-09-13","2010-09-13 00:00","7575.5834428267","7624.09304865057","7543.2437056108","7559.41357421875","9370","9350","452816"
"2010-09-14","2010-09-14 00:00","7559.41357421875","7567.49850852273","7502.81903409091","7559.41357421875","9350","9350","466691"
"2010-09-16","2010-09-16 00:00","7810.04798799403","7810.04798799403","7688.77395091337","7696.85888671875","9660","9520","464420"
"2010-09-17","2010-09-17 00:00","7785.79306973888","7826.21774819028","7745.36839128749","7818.1328125","9630","9670","687721"
"2010-09-21","2010-09-21 00:00","7850.47144214527","7866.64131123311","7769.62209670608","7777.70703125","9710","9620","277303"
"2010-09-22","2010-09-22 00:00","7745.36821492513","7801.96276346842","7737.28327941895","7761.5380859375","9580","9600","582167"
"2010-09-24","2010-09-24 00:00","7640.26328855621","7793.87704779702","7632.17835385933","7672.60302734375","9450","9490","1052797"
"2010-09-27","2010-09-27 00:00","7745.36729307432","7793.87690033784","7737.28235853041","7777.70703125","9580","9620","370606"
"2010-09-28","2010-09-28 00:00","7761.53702978056","7793.87676740465","7721.11235775046","7737.2822265625","9600","9570","427574"
"2010-09-29","2010-09-29 00:00","7769.62220173395","7842.38661361284","7753.45233242754","7810.046875","9610","9660","803764"
"2010-09-30","2010-09-30 00:00","7801.96192901515","7810.04686365661","7648.34817082728","7656.43310546875","9650","9470","402841"
"2010-10-01","2010-10-01 00:00","7729.19751724195","7729.19751724195","7640.26323618582","7656.43310546875","9560","9470","392806"
"2010-10-04","2010-10-04 00:00","7672.60194124091","7769.62114386987","7632.17727347884","7640.26220703125","9490","9450","376912"
"2010-10-05","2010-10-05 00:00","7607.9234058277","7785.79196579392","7607.9234058277","7777.70703125","9410","9620","545413"
"2010-10-06","2010-10-06 00:00","7826.21654698695","7915.15082592998","7810.04667808822","7898.98095703125","9680","9770","854386"
"2010-10-07","2010-10-07 00:00","7882.81203723345","7931.32164977027","7874.72710181064","7890.89697265625","9750","9760","463694"
"2010-10-08","2010-10-08 00:00","7866.64097960921","7890.89578221849","7810.04644018757","7826.21630859375","9730","9680","266563"
"2010-10-12","2010-10-12 00:00","7874.72639476587","7874.72639476587","7656.43315794998","7672.60302734375","9740","9490","557679"
"2010-10-13","2010-10-13 00:00","7729.19759662829","7761.53733552632","7664.51811883224","7680.68798828125","9560","9500","508667"
"2010-10-14","2010-10-14 00:00","7761.53826266804","7850.47255526112","7737.28345559721","7818.1328125","9600","9670","697657"
"2010-10-15","2010-10-15 00:00","7785.79096075052","7793.87589425078","7729.1964262487","7769.62109375","9630","9610","287650"
"2010-10-18","2010-10-18 00:00","7777.70689859261","7801.96170181067","7729.19729215648","7737.2822265625","9620","9570","250026"
"2010-10-19","2010-10-19 00:00","7745.36629324922","7810.0457612513","7737.28135974896","7769.62109375","9580","9610","250692"
"2010-10-20","2010-10-20 00:00","7680.68837333179","7680.68837333179","7599.83902203356","7648.3486328125","9500","9460","677785"
"2010-10-21","2010-10-21 00:00","7721.11304898091","7745.36785437038","7607.92395716339","7648.3486328125","9550","9460","900355"
"2010-10-22","2010-10-22 00:00","7672.60407930262","7713.0287583295","7664.51914349724","7696.85888671875","9490","9520","190298"
"2010-10-25","2010-10-25 00:00","7696.85785773026","7713.02772717928","7656.43318410773","7680.68798828125","9520","9500","194802"
"2010-10-26","2010-10-26 00:00","7656.43356794232","7721.11304898091","7640.26369768268","7648.3486328125","9470","9460","553570"
"2010-10-27","2010-10-27 00:00","7704.94276613129","7713.02770082817","7607.92354976867","7672.60302734375","9530","9490","587938"
"2010-10-28","2010-10-28 00:00","7640.26220703125","7688.77180834573","7632.17727347884","7640.26220703125","9450","9450","283318"
"2010-10-29","2010-10-29 00:00","7607.92348611766","7616.0084207469","7486.64946667901","7502.8193359375","9410","9280","1063599"
"2010-11-01","2010-11-01 00:00","7486.65085409628","7559.41527924409","7454.31110958615","7478.56591796875","9260","9250","568870"
"2010-11-02","2010-11-02 00:00","7462.39604571368","7486.65085409628","7446.22617345861","7478.56591796875","9230","9250","342221"
"2010-11-04","2010-11-04 00:00","7583.66767216435","7648.34714058366","7575.58273861194","7640.26220703125","9380","9450","544234"
"2010-11-05","2010-11-05 00:00","7761.53841212744","7898.98232150886","7761.53841212744","7866.642578125","9600","9730","1102779"
"2010-11-08","2010-11-08 00:00","7915.15041753029","7947.49015365912","7898.98054946588","7923.2353515625","9790","9800","492650"
"2010-11-09","2010-11-09 00:00","7890.89602258188","7931.32069482872","7874.72615368315","7898.98095703125","9760","9770","354332"
"2010-11-10","2010-11-10 00:00","7955.57732088799","8028.34174760343","7947.49238458628","8012.171875","9840","9910","883110"
"2010-11-11","2010-11-11 00:00","8060.67960792096","8068.76454233212","8020.25493586519","8036.4248046875","9970","9940","550837"
"2010-11-12","2010-11-12 00:00","8004.08523839263","8036.42497672957","7931.32082713451","7939.40576171875","9900","9820","394109"
"2010-11-15","2010-11-15 00:00","8012.16994845483","8028.33981717017","7947.49047359343","8020.2548828125","9910","9920","627232"
"2010-11-16","2010-11-16 00:00","8068.76531598631","8084.93518635903","7971.74609375","7971.74609375","9980","9860","512854"
"2010-11-17","2010-11-17 00:00","7931.32060487809","8020.2548828125","7915.15073616274","8020.2548828125","9810","9920","313743"
"2010-11-18","2010-11-18 00:00","8012.17079602463","8165.78456507051","7987.91599038581","8133.44482421875","9910","10060","674185"
"2010-11-19","2010-11-19 00:00","8254.71955128205","8270.88942307692","8165.78525641026","8198.125","10210","10140","651933"
"2010-11-22","2010-11-22 00:00","8270.88957375919","8287.05944584865","8230.46489353554","8246.634765625","10230","10200","617373"
"2010-11-24","2010-11-24 00:00","8101.10576923077","8214.29487179487","8084.9358974359","8198.125","10020","10140","812805"
"2010-11-25","2010-11-25 00:00","8246.63273183997","8254.71766589079","8190.03819348421","8222.3779296875","10200","10170","489718"
"2010-11-26","2010-11-26 00:00","8230.46476870382","8262.80451239224","8190.04008909329","8206.2099609375","10180","10150","293280"
"2010-11-29","2010-11-29 00:00","8230.46591586656","8278.97553816047","8190.04123062164","8262.8056640625","10180","10220","597940"
"2010-11-30","2010-11-30 00:00","8222.38054325666","8246.63535311877","8101.10649394609","8117.2763671875","10170","10040","967778"
"2010-12-01","2010-12-01 00:00","8109.18915097076","8165.78369140625","8084.93434792698","8165.78369140625","10030","10100","397332"
"2010-12-02","2010-12-02 00:00","8303.22650724085","8311.31144054878","8270.88677400915","8287.056640625","10270","10250","559465"
